COUNTRY,INDICATOR,LABOUR ASPECT,NATIONALITY,UNIT,GENDER,FREQUENCY,DATA SOURCES,DATA STATUS,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA CONFIDENTIALITY
Bahrain,Working Age Population,Total,Non Citzens,Number (#),Male,Annual,,,2016,514908,,
Bahrain,Inside Labour Force,Total,Total,Number (#),Male,Annual,,,2011,532334,,
Bahrain,Inside Labour Force,Total,Total,Number (#),Male,Annual,,,2012,555375,,
Bahrain,Inside Labour Force,Total,Total,Number (#),Male,Annual,,,2013,579201,,
Bahrain,Inside Labour Force,Total,Total,Number (#),Male,Annual,,,2014,579593,,
Bahrain,Inside Labour Force,Total,Total,Number (#),Male,Annual,,,2015,579589,,
Bahrain,Inside Labour Force,Total,Total,Number (#),Male,Annual,,,2016,648249,,
Bahrain,Inside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2011,129417,,
Bahrain,Inside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2012,133668,,
Bahrain,Inside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2013,135750,,
Bahrain,Inside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2014,139491,,
Bahrain,Inside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2015,140967,,
Bahrain,Inside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2016,144494,,
Bahrain,Inside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2011,402917,,
Bahrain,Inside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2012,421707,,
Bahrain,Inside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2013,443451,,
Bahrain,Inside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2014,440102,,
Bahrain,Inside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2015,468223,,
Bahrain,Inside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2016,503755,,
Bahrain,Unemployed,Total,Total,Number (#),Male,Annual,,,2011,1906,,
Bahrain,Unemployed,Total,Total,Number (#),Male,Annual,,,2012,1604,,
Bahrain,Unemployed,Total,Total,Number (#),Male,Annual,,,2013,1354,,
Bahrain,Unemployed,Total,Total,Number (#),Male,Annual,,,2014,1046,,
Bahrain,Unemployed,Total,Total,Number (#),Male,Annual,,,2015,1042,,
Bahrain,Unemployed,Total,Total,Number (#),Male,Annual,,,2016,1487,,
Bahrain,Unemployed,Total,Citzens,Number (#),Male,Annual,,,2011,1906,,
Bahrain,Unemployed,Total,Citzens,Number (#),Male,Annual,,,2012,1604,,
Bahrain,Unemployed,Total,Citzens,Number (#),Male,Annual,,,2013,1354,,
Bahrain,Unemployed,Total,Citzens,Number (#),Male,Annual,,,2014,1046,,
Bahrain,Unemployed,Total,Citzens,Number (#),Male,Annual,,,2015,1042,,
Bahrain,Unemployed,Total,Citzens,Number (#),Male,Annual,,,2016,1487,,
Bahrain,Outside Labour Force,Total,Total,Number (#),Male,Annual,,,2011,81259,,
Bahrain,Outside Labour Force,Total,Total,Number (#),Male,Annual,,,2012,83789,,
Bahrain,Outside Labour Force,Total,Total,Number (#),Male,Annual,,,2013,85040,,
Bahrain,Outside Labour Force,Total,Total,Number (#),Male,Annual,,,2014,88955,,
Bahrain,Outside Labour Force,Total,Total,Number (#),Male,Annual,,,2015,121076,,
Bahrain,Outside Labour Force,Total,Total,Number (#),Male,Annual,,,2016,95286,,
Bahrain,Outside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2011,72338,,
Bahrain,Outside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2012,74950,,
Bahrain,Outside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2013,76518,,
Bahrain,Outside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2014,78269,,
Bahrain,Outside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2015,81446,,
Bahrain,Outside Labour Force,Total,Citzens,Number (#),Male,Annual,,,2016,84133,,
Bahrain,Outside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2011,8921,,
Bahrain,Outside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2012,8839,,
Bahrain,Outside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2013,8522,,
Bahrain,Outside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2014,10686,,
Bahrain,Outside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2015,10029,,
Bahrain,Outside Labour Force,Total,Non Citzens,Number (#),Male,Annual,,,2016,11153,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Male,Annual,,,2011,86.8,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Male,Annual,,,2012,86.9,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Male,Annual,,,2013,87.2,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Male,Annual,,,2014,86.7,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Male,Annual,,,2015,86.9,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Male,Annual,,,2016,87.2,,
Bahrain,Labour Force Participation Rate,Total,Citzens,Percentage (%),Male,Annual,,,2011,64.1,,
Bahrain,Labour Force Participation Rate,Total,Citzens,Percentage (%),Male,Annual,,,2012,64.1,,
Bahrain,Labour Force Participation Rate,Total,Citzens,Percentage (%),Male,Annual,,,2013,64,,
Bahrain,Labour Force Participation Rate,Total,Citzens,Percentage (%),Male,Annual,,,2014,64.1,,
Bahrain,Labour Force Participation Rate,Total,Citzens,Percentage (%),Male,Annual,,,2015,63.4,,
Bahrain,Labour Force Participation Rate,Total,Citzens,Percentage (%),Male,Annual,,,2016,63.2,,
Bahrain,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Male,Annual,,,2011,97.8,,
Bahrain,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Male,Annual,,,2012,97.9,,
Bahrain,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Male,Annual,,,2013,98.1,,
Bahrain,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Male,Annual,,,2014,97.6,,
Bahrain,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Male,Annual,,,2015,97.9,,
Bahrain,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Male,Annual,,,2016,97.8,,
Bahrain,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Male,Annual,,,2011,86.4,,
Bahrain,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Male,Annual,,,2012,86.6,,
Bahrain,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Male,Annual,,,2013,87,,
Bahrain,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Male,Annual,,,2014,86.5,,
Bahrain,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Male,Annual,,,2015,86.8,,
Bahrain,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Male,Annual,,,2016,87,,
Bahrain,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Male,Annual,,,2011,63.2,,
Bahrain,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Male,Annual,,,2012,63.3,,
Bahrain,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Male,Annual,,,2013,63.3,,
Bahrain,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Male,Annual,,,2014,63.6,,
Bahrain,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Male,Annual,,,2015,62.9,,
Bahrain,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Male,Annual,,,2016,62.6,,
Bahrain,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Male,Annual,,,2011,97.8,,
Bahrain,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Male,Annual,,,2012,97.9,,
Bahrain,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Male,Annual,,,2013,98.1,,
Bahrain,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Male,Annual,,,2014,97.6,,
Bahrain,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Male,Annual,,,2015,97.9,,
Bahrain,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Male,Annual,,,2016,97.8,,
Kuwait,Working Age Population,Total,Total,Number (#),Total,Annual,,,2011,2397144,,
Kuwait,Working Age Population,Total,Total,Number (#),Total,Annual,,,2012,2533790,,
Kuwait,Working Age Population,Total,Total,Number (#),Total,Annual,,,2013,2678988,,
Kuwait,Working Age Population,Total,Total,Number (#),Total,Annual,,,2014,2833978,,
Kuwait,Working Age Population,Total,Total,Number (#),Total,Annual,,,2015,3252471,,
Kuwait,Working Age Population,Total,Citzens,Number (#),Total,Annual,,,2011,688754,,
Kuwait,Working Age Population,Total,Citzens,Number (#),Total,Annual,,,2012,708515,,
Kuwait,Working Age Population,Total,Citzens,Number (#),Total,Annual,,,2013,728230,,
Kuwait,Working Age Population,Total,Citzens,Number (#),Total,Annual,,,2014,748624,,
Kuwait,Working Age Population,Total,Citzens,Number (#),Total,Annual,,,2015,795735,,
Kuwait,Working Age Population,Total,Non Citzens,Number (#),Total,Annual,,,2011,1708390,,
Kuwait,Working Age Population,Total,Non Citzens,Number (#),Total,Annual,,,2012,1825275,,
Kuwait,Working Age Population,Total,Non Citzens,Number (#),Total,Annual,,,2013,1950758,,
Kuwait,Working Age Population,Total,Non Citzens,Number (#),Total,Annual,,,2014,2085354,,
Kuwait,Working Age Population,Total,Non Citzens,Number (#),Total,Annual,,,2015,2456736,,
Kuwait,Inside Labour Force,Total,Total,Number (#),Total,Annual,,,2011,1800033,,
Kuwait,Inside Labour Force,Total,Total,Number (#),Total,Annual,,,2012,1800033,,
Kuwait,Inside Labour Force,Total,Total,Number (#),Total,Annual,,,2013,1800033,,
Kuwait,Inside Labour Force,Total,Total,Number (#),Total,Annual,,,2014,2032599,,
Kuwait,Inside Labour Force,Total,Total,Number (#),Total,Annual,,,2015,2470138,,
Kuwait,Inside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2011,350220,,
Kuwait,Inside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2012,350220,,
Kuwait,Inside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2013,350220,,
Kuwait,Inside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2014,342214,,
Kuwait,Inside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2015,365748,,
Kuwait,Inside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2011,1449813,,
Kuwait,Inside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2012,1449813,,
Kuwait,Inside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2013,1449813,,
Kuwait,Inside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2014,1690384,,
Kuwait,Inside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2015,2104390,,
Kuwait,Unemployed,Total,Total,Number (#),Total,Annual,,,2011,64748,,
Kuwait,Unemployed,Total,Total,Number (#),Total,Annual,,,2012,64748,,
Kuwait,Unemployed,Total,Total,Number (#),Total,Annual,,,2013,64748,,
Kuwait,Unemployed,Total,Total,Number (#),Total,Annual,,,2014,58076,,
Kuwait,Unemployed,Total,Total,Number (#),Total,Annual,,,2015,48079,,
Kuwait,Unemployed,Total,Citzens,Number (#),Total,Annual,,,2011,24618,,
Kuwait,Unemployed,Total,Citzens,Number (#),Total,Annual,,,2012,24618,,
Kuwait,Unemployed,Total,Citzens,Number (#),Total,Annual,,,2013,24618,,
Kuwait,Unemployed,Total,Citzens,Number (#),Total,Annual,,,2014,17140,,
Kuwait,Unemployed,Total,Citzens,Number (#),Total,Annual,,,2015,17367,,
Kuwait,Unemployed,Total,Non Citzens,Number (#),Total,Annual,,,2011,40130,,
Kuwait,Unemployed,Total,Non Citzens,Number (#),Total,Annual,,,2012,40130,,
Kuwait,Unemployed,Total,Non Citzens,Number (#),Total,Annual,,,2013,40130,,
Kuwait,Unemployed,Total,Non Citzens,Number (#),Total,Annual,,,2014,40936,,
Kuwait,Unemployed,Total,Non Citzens,Number (#),Total,Annual,,,2015,30711,,
Kuwait,Outside Labour Force,Total,Total,Number (#),Total,Annual,,,2011,597111,,
Kuwait,Outside Labour Force,Total,Total,Number (#),Total,Annual,,,2012,733757,,
Kuwait,Outside Labour Force,Total,Total,Number (#),Total,Annual,,,2013,878955,,
Kuwait,Outside Labour Force,Total,Total,Number (#),Total,Annual,,,2014,801379,,
Kuwait,Outside Labour Force,Total,Total,Number (#),Total,Annual,,,2015,782333,,
Kuwait,Outside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2011,338534,,
Kuwait,Outside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2012,358295,,
Kuwait,Outside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2013,378010,,
Kuwait,Outside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2014,406410,,
Kuwait,Outside Labour Force,Total,Citzens,Number (#),Total,Annual,,,2015,429987,,
Kuwait,Outside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2011,258577,,
Kuwait,Outside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2012,375462,,
Kuwait,Outside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2013,500945,,
Kuwait,Outside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2014,394970,,
Kuwait,Outside Labour Force,Total,Non Citzens,Number (#),Total,Annual,,,2015,352346,,
Kuwait,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Annual,,,2011,75.1,,
Kuwait,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Annual,,,2012,71,,
Kuwait,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Annual,,,2013,67.2,,
Kuwait,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Annual,,,2014,71.7,,
Kuwait,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Annual,,,2015,75.9,,
Kuwait,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Annual,,,2016,73.8,,
Kuwait,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Annual,,,2017,73.8,,
Kuwait,Labour Force Participation Rate,Total,Citzens,Percentage (%),Total,Annual,,,2011,50.8,,
Kuwait,Labour Force Participation Rate,Total,Citzens,Percentage (%),Total,Annual,,,2012,49.4,,
Kuwait,Labour Force Participation Rate,Total,Citzens,Percentage (%),Total,Annual,,,2013,48.1,,
Kuwait,Labour Force Participation Rate,Total,Citzens,Percentage (%),Total,Annual,,,2014,45.7,,
Kuwait,Labour Force Participation Rate,Total,Citzens,Percentage (%),Total,Annual,,,2015,46,,
Kuwait,Labour Force Participation Rate,Total,Citzens,Percentage (%),Total,Annual,,,2016,39.6,,
Kuwait,Labour Force Participation Rate,Total,Citzens,Percentage (%),Total,Annual,,,2017,39.6,,
Kuwait,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2011,84.9,,
Kuwait,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2012,79.4,,
Kuwait,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2013,74.3,,
Kuwait,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2014,81.1,,
Kuwait,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2015,85.7,,
Kuwait,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2016,82.8,,
Kuwait,Labour Force Participation Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2017,82.8,,
Kuwait,Unemployment Rate,Total,Total,Percentage (%),Total,Annual,,,2011,3.6,,
Kuwait,Unemployment Rate,Total,Total,Percentage (%),Total,Annual,,,2012,3.6,,
Kuwait,Unemployment Rate,Total,Total,Percentage (%),Total,Annual,,,2013,3.6,,
Kuwait,Unemployment Rate,Total,Total,Percentage (%),Total,Annual,,,2014,2.9,,
Kuwait,Unemployment Rate,Total,Total,Percentage (%),Total,Annual,,,2015,1.9,,
Kuwait,Unemployment Rate,Total,Total,Percentage (%),Total,Annual,,,2016,2.2,,
Kuwait,Unemployment Rate,Total,Total,Percentage (%),Total,Annual,,,2017,2.2,,
Kuwait,Unemployment Rate,Total,Citzens,Percentage (%),Total,Annual,,,2011,7,,
Kuwait,Unemployment Rate,Total,Citzens,Percentage (%),Total,Annual,,,2012,7,,
Kuwait,Unemployment Rate,Total,Citzens,Percentage (%),Total,Annual,,,2013,7,,
Kuwait,Unemployment Rate,Total,Citzens,Percentage (%),Total,Annual,,,2014,5,,
Kuwait,Unemployment Rate,Total,Citzens,Percentage (%),Total,Annual,,,2015,4.7,,
Kuwait,Unemployment Rate,Total,Citzens,Percentage (%),Total,Annual,,,2016,6.4,,
Kuwait,Unemployment Rate,Total,Citzens,Percentage (%),Total,Annual,,,2017,6.4,,
Kuwait,Unemployment Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2011,2.8,,
Kuwait,Unemployment Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2012,2.8,,
Kuwait,Unemployment Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2013,2.8,,
Kuwait,Unemployment Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2014,2.4,,
Kuwait,Unemployment Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2015,1.5,,
Kuwait,Unemployment Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2016,1.7,,
Kuwait,Unemployment Rate,Total,Non Citzens,Percentage (%),Total,Annual,,,2017,1.7,,
Kuwait,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Total,Annual,,,2011,72.4,,
Kuwait,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Total,Annual,,,2012,68.5,,
Kuwait,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Total,Annual,,,2013,64.8,,
Kuwait,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Total,Annual,,,2014,69.7,,
Kuwait,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Total,Annual,,,2015,74.5,,
Kuwait,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Total,Annual,,,2016,59.6,,
Kuwait,Employment to Working Age Population Ratio,Total,Total,Percentage (%),Total,Annual,,,2017,60.4,,
Kuwait,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Total,Annual,,,2011,47.3,,
Kuwait,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Total,Annual,,,2012,46,,
Kuwait,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Total,Annual,,,2013,44.7,,
Kuwait,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Total,Annual,,,2014,43.4,,
Kuwait,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Total,Annual,,,2015,43.8,,
Kuwait,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Total,Annual,,,2016,43.8,,
Kuwait,Employment to Working Age Population Ratio,Total,Citzens,Percentage (%),Total,Annual,,,2017,42.5,,
Kuwait,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Total,Annual,,,2011,82.5,,
Kuwait,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Total,Annual,,,2012,77.2,,
Kuwait,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Total,Annual,,,2013,72.3,,
Kuwait,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Total,Annual,,,2014,79.1,,
Kuwait,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Total,Annual,,,2015,84.4,,
Kuwait,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Total,Annual,,,2016,64.7,,
Kuwait,Employment to Working Age Population Ratio,Total,Non Citzens,Percentage (%),Total,Annual,,,2017,66.5,,
Kuwait,Working Age Population,Total,Total,Number (#),Female,Annual,,,2011,1004819,,
Kuwait,Working Age Population,Total,Total,Number (#),Female,Annual,,,2012,1075146,,
Kuwait,Working Age Population,Total,Total,Number (#),Female,Annual,,,2013,1150876,,
Kuwait,Working Age Population,Total,Total,Number (#),Female,Annual,,,2014,1214992,,
Kuwait,Working Age Population,Total,Total,Number (#),Female,Annual,,,2015,1205011,,
Kuwait,Working Age Population,Total,Citzens,Number (#),Female,Annual,,,2011,352890,,
