COUNTRY,PRODUCT,FLOW,INDICATOR,UNIT,DATA SOURCES,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA CONFIDENTIALITY
Emirates,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2017,25460.363100000002,,,
Emirates,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2018,22351.83744,,,
Emirates,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2019,22209.5187,,,
Emirates,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2020,20893.354199999998,,,
Emirates,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2021,24601,,,
Emirates,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2022,24090,,,
Emirates,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2023,24090,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2010,20210.86,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2011,13484.94,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2012,12809.7,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2013,18489.66,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2014,19118.56,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2015,17238.48,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2016,39985.07804,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2017,17885,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2018,17155,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2019,16425,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2020,15006,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2021,16790,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2022,14600,,,
Emirates,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Federal Competitiveness and Statistics Authority,2023,14235,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2010,384.0262,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2011,480.92314000000005,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2012,398.21948000000003,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2013,262.88682,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2014,935.65756,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2015,275.04776000000004,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2016,687.20896,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2017,420.7672,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2018,450.18648,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2019,977.7409,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2020,773.67278,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2021,912.5,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2022,876,,,
Emirates,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Federal Competitiveness and Statistics Authority,2023,876,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2010,79778,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2011,82753,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2012,85406,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2013,87227,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2014,92536,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2015,92942,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2016,94100,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2017,95521,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2018,95429,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2019,109867.54,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2020,109029.16,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2021,107658,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2022,89200,,,
Emirates,Natural gas,Primary production,Natural gas production,Mm3,Federal Competitiveness and Statistics Authority,2023,91050,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2010,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2011,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2012,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2013,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2014,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2015,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2016,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2017,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2018,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2019,6090.89621973666,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2020,7730,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2021,8200,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2022,8210,,,
Emirates,Natural gas,Reserve,Natural gas reserves,bm3,Federal Competitiveness and Statistics Authority,2023,8210,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2010,51282,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2011,52308,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2012,54300,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2013,54600,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2014,54244.6,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2015,60181,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2016,61862,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2017,54086,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2018,47969,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2019,55096.54,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2020,55064.49,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2021,54484.72089158304,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2022,55574.415309414704,,,
Emirates,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Federal Competitiveness and Statistics Authority,2023,56685.904,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2010,93949,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2011,99137,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2012,106222,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2013,109995.42398325817,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2014,116544.90253421261,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2015,127383.02282737671,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2016,129612.98617812654,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2017,134568.69058801548,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2018,136014.27821046097,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2019,138454.05785644084,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2020,137310.3646205,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2021,149053,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2022,155438.449,,,
Emirates,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Federal Competitiveness and Statistics Authority,2023,167532.7,,,
